gene_id;gene_common;TATA_cen_pos;RNA.class;chrom;IIB_coor;TSS;strand;TATA_coor;mismatch;TBP;IIA;IIB;IID;IIE;IIF;IIH;IIK;Pol.II;gene_class_1;gene_class_2
YPL204W;HRR25;955;mRNA;chr16;164057;164061;W;164051;1_mis;102;136;982;451;811;398;364;1189;112;TATA-less;TAF1-enriched
YPL206C;PGC1;946;mRNA;chr16;163648;163681;C;163670;1_mis;26;81;224;147;151;94;56;215;64;TATA-less;TAF1-enriched
YPL207W;TYW1;921;mRNA;chr16;159795;159821;W;159763;1_mis;56;71;404;152;402;173;148;462;84;TATA-less;TAF1-enriched
YPL208W;RKM1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL209C;IPL1;937;mRNA;chr16;157697;157649;C;157717;0_mis;14;66;110;46;138;69;46;160;16;TATA-containing;TAF1-enriched
YPL210C;SRP72;945;mRNA;chr16;156261;156241;C;156280;2_mis;29;42;282;179;439;166;64;466;55;TATA-less;TAF1-enriched
YPL211W;NIP7;946;mRNA;chr16;153427;153437;W;153405;2_mis;47;105;241;350;444;217;189;655;64;TATA-less;TAF1-enriched
YPL212C;PUS1;942;mRNA;chr16;153174;153225;C;153205;1_mis;17;21;189;214;151;71;31;170;52;TATA-less;TAF1-enriched
YPL213W;LEA1;937;mRNA;chr16;150559;150565;W;150521;1_mis;32;63;212;219;299;143;100;337;33;TATA-less;TAF1-enriched
YPL214C;THI6;985;mRNA;chr16;150277;150297;C;150301;0_mis;21;90;127;92;147;54;51;148;26;TATA-containing;TAF1-enriched
YPL215W;CBP3;969;mRNA;chr16;147391;147389;W;147362;2_mis;32;69;343;297;312;150;114;307;77;TATA-less;TAF1-enriched
YPL217C;BMS1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL218W;SAR1;927;mRNA;chr16;138607;138621;W;138569;1_mis;55;114;483;192;496;187;143;602;54;TATA-less;TAF1-enriched
YPL219W;PCL8;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL220W;RPL1A;975;mRNA;chr16;135767;135714;W;135759;2_mis;59;104;720;135;918;285;204;993;102;TATA-less;TAF1-depleted
YPL221W;FLC1;922;mRNA;chr16;132776;132805;W;132740;1_mis;36;62;343;109;324;136;143;334;58;TATA-less;TAF1-depleted
YPL222W;FMP40;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL223C;GRE1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL224C;MMT2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL225W;YPL225W;978;mRNA;chr16;125971;125957;W;125959;2_mis;51;88;371;346;457;185;137;398;61;TATA-less;TAF1-enriched
YPL226W;NEW1;930;mRNA;chr16;121700;121725;W;121677;1_mis;61;111;510;273;627;187;135;686;67;TATA-less;TAF1-enriched
YPL227C;ALG5;940;mRNA;chr16;121334;121313;C;121354;2_mis;31;55;168;202;193;80;77;215;41;TATA-less;TAF1-enriched
YPL228W;CET1;965;mRNA;chr16;118231;118237;W;118210;2_mis;39;72;229;88;291;121;79;278;42;TATA-less;TAF1-depleted
YPL229W;YPL229W;901;mRNA;chr16;116999;117029;W;116954;2_mis;29;55;160;145;231;88;52;238;34;TATA-less;TAF1-enriched
YPL230W;USV1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL231W;FAS2;917;mRNA;chr16;108572;108573;W;108538;1_mis;73;182;721;395;1152;409;330;1244;80;TATA-less;TAF1-enriched
YPL232W;SSO1;940;mRNA;chr16;107079;107101;W;107058;1_mis;17;54;167;77;202;84;57;212;71;TATA-less;TAF1-enriched
YPL233W;NSL1;951;mRNA;chr16;106090;106109;W;106064;2_mis;53;71;169;131;351;138;153;353;84;TATA-less;TAF1-enriched
YPL234C;VMA11;937;mRNA;chr16;105539;105513;C;105556;1_mis;35;43;359;146;221;79;53;265;51;TATA-less;TAF1-depleted
YPL235W;RVB2;958;mRNA;chr16;103122;103117;W;103093;2_mis;41;69;265;150;408;132;98;382;52;TATA-less;TAF1-enriched
YPL236C;ENV7;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL237W;SUI3;951;mRNA;chr16;100434;100381;W;100421;1_mis;89;171;637;695;652;261;240;647;151;TATA-less;TAF1-enriched
YPL239W;YAR1;917;mRNA;chr16;99357;99389;W;99329;1_mis;40;29;300;74;225;85;38;265;43;TATA-less;TAF1-depleted
YPL240C;HSP82;915;mRNA;chr16;98723;98681;C;98760;0_mis;228;282;2981;145;1411;583;340;1410;100;TATA-containing;TAF1-depleted
YPL242C;IQG1;934;mRNA;chr16;95180;95153;C;95204;2_mis;40;41;207;134;264;89;64;241;52;TATA-less;TAF1-enriched
YPL243W;SRP68;926;mRNA;chr16;88402;88421;W;88359;1_mis;53;129;475;260;660;193;130;603;60;TATA-less;TAF1-enriched
YPL244C;HUT1;1014;mRNA;chr16;88055;88081;C;88039;1_mis;44;65;110;197;137;70;70;166;75;TATA-less;TAF1-enriched
YPL245W;YPL245W;934;mRNA;chr16;85492;85533;W;85496;0_mis;90;157;659;531;670;286;227;729;72;TATA-containing;TAF1-enriched
YPL246C;RBD2;944;mRNA;chr16;85328;85393;C;85387;2_mis;36;122;316;172;219;102;121;209;92;TATA-less;TAF1-enriched
YPL247C;YPL247C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL248C;GAL4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL249C;GYP5;989;mRNA;chr16;79390;79345;C;79398;2_mis;12;33;69;78;89;50;37;96;32;TATA-less;TAF1-enriched
YPL249C-A;RPL36B;950;mRNA;chr16;76276;76314;C;76310;2_mis;194;321;3423;1676;3051;915;765;3533;290;TATA-less;TAF1-depleted
YPL250C;ATG41;911;mRNA;chr16;74843;74785;C;74869;0_mis;236;327;2353;192;866;367;402;1000;109;TATA-containing;TAF1-depleted
YPL252C;YAH1;955;mRNA;chr16;73919;73945;C;73964;0_mis;29;58;130;142;141;74;65;145;46;TATA-containing;TAF1-enriched
YPL254W;HFI1;968;mRNA;chr16;69234;69237;W;69229;1_mis;35;42;185;127;258;106;98;306;77;TATA-less;TAF1-enriched
YPL255W;BBP1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL256C;CLN2;917;mRNA;chr16;66838;66793;C;66866;0_mis;89;102;778;34;1458;363;193;1434;104;TATA-containing;TAF1-depleted
YPL259C;APM1;956;mRNA;chr16;52736;52697;C;52722;1_mis;67;41;305;161;270;133;102;277;41;TATA-less;TAF1-enriched
YPL260W;CUB1;921;mRNA;chr16;49165;49198;W;49140;2_mis;42;107;380;186;444;161;106;433;56;TATA-less;TAF1-enriched
YPL262W;FUM1;1155;mRNA;chr16;47338;47301;W;47315;2_mis;21;66;157;126;166;77;71;208;48;TATA-less;TAF1-depleted
YPL263C;KEL3;954;mRNA;chr16;46537;46553;C;46559;2_mis;37;35;234;165;297;102;100;307;49;TATA-less;TAF1-enriched
YPL264C;YPL264C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL265W;DIP5;917;mRNA;chr16;40899;40925;W;40868;0_mis;80;232;1429;171;1412;471;346;1237;137;TATA-containing;TAF1-depleted
YPL266W;DIM1;932;mRNA;chr16;39044;39037;W;39012;2_mis;26;30;232;91;277;102;84;378;53;TATA-less;TAF1-depleted
YPL267W;ACM1;NA;mRNA;chr16;38124;38085;W;38088;0_mis;42;54;244;102;311;134;56;356;71;TATA-containing;TAF1-depleted
YPL268W;PLC1;933;mRNA;chr16;35161;35161;W;35127;0_mis;26;63;241;144;295;141;111;292;66;TATA-containing;TAF1-enriched
YPL269W;KAR9;977;mRNA;chr16;33019;33005;W;32984;2_mis;22;94;164;133;252;109;102;235;56;TATA-less;TAF1-enriched
YPL270W;MDL2;942;mRNA;chr16;30434;30373;W;30423;2_mis;27;71;125;281;179;75;55;188;154;TATA-less;TAF1-enriched
YPL271W;ATP15;921;mRNA;chr16;30012;30045;W;29985;2_mis;51;121;448;344;479;192;158;519;51;TATA-less;TAF1-enriched
YPL272C;PBI1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPL273W;SAM4;1036;mRNA;chr16;25043;24949;W;24997;2_mis;32;40;270;75;156;103;80;180;71;TATA-less;TAF1-depleted
YPL274W;SAM3;914;mRNA;chr16;22815;22869;W;22790;0_mis;59;146;819;88;373;127;133;384;55;TATA-containing;TAF1-depleted
YPL279C;FEX2;NA;mRNA;chr16;14420;14430;C;14440;1_mis;6;43;160;11;416;155;30;419;10;TATA-less;TAF1-depleted
YPR001W;CIT3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR002W;PDH1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR003C;YPR003C;941;mRNA;chr16;563846;563843;C;563885;0_mis;12;45;164;59;182;82;108;171;110;TATA-containing;TAF1-enriched
YPR004C;AIM45;966;mRNA;chr16;565057;565123;C;565083;2_mis;34;56;227;242;272;136;100;362;62;TATA-less;TAF1-enriched
YPR005C;HAL1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR006C;ICL2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR008W;HAA1;937;mRNA;chr16;572633;572559;W;572649;1_mis;65;54;457;185;476;151;140;465;59;TATA-less;TAF1-enriched
YPR009W;SUT2;814;mRNA;chr16;576358;576447;W;576292;2_mis;24;33;255;129;257;103;83;247;21;TATA-less;TAF1-depleted
YPR010C;RPA135;902;mRNA;chr16;581253;581251;C;581330;1_mis;39;124;460;448;550;177;163;595;82;TATA-less;TAF1-enriched
YPR010C-A;MIN8;933;mRNA;chr16;582822;582806;C;582839;2_mis;38;64;131;49;199;84;58;184;75;TATA-less;TAF1-enriched
YPR011C;YPR011C;1007;mRNA;chr16;584097;584139;C;584126;2_mis;17;33;83;73;101;63;53;106;52;TATA-less;TAF1-enriched
YPR013C;CMR3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR015C;YPR015C;889;mRNA;chr16;591188;591098;C;591219;0_mis;26;21;95;21;54;13;13;65;10;TATA-containing;TAF1-enriched
YPR016C;TIF6;903;mRNA;chr16;593222;593179;C;593252;2_mis;91;57;748;325;726;239;125;865;62;TATA-less;TAF1-enriched
YPR017C;DSS4;953;mRNA;chr16;593961;593955;C;593984;1_mis;32;69;181;182;228;97;100;235;40;TATA-less;TAF1-enriched
YPR018W;RLF2;930;mRNA;chr16;594322;594367;W;594322;2_mis;38;35;151;111;191;94;63;191;24;TATA-less;TAF1-enriched
YPR019W;MCM4;1000;mRNA;chr16;596661;596655;W;596670;1_mis;29;60;277;140;291;115;101;295;76;TATA-less;TAF1-enriched
YPR020W;ATP20;928;mRNA;chr16;599778;599815;W;599755;2_mis;26;78;94;195;207;88;50;166;67;TATA-less;TAF1-enriched
YPR021C;AGC1;1032;mRNA;chr16;603558;603603;C;603548;0_mis;11;26;95;41;80;41;47;95;35;TATA-containing;TAF1-enriched
YPR022C;SDD4;986;mRNA;chr16;607319;607355;C;607357;0_mis;15;49;62;121;101;52;58;58;42;TATA-containing;TAF1-enriched
YPR023C;EAF3;965;mRNA;chr16;610069;610067;C;610100;2_mis;50;65;335;326;412;151;167;374;95;TATA-less;TAF1-enriched
YPR024W;YME1;1028;mRNA;chr16;610345;610295;W;610331;2_mis;38;142;551;129;379;197;185;397;63;TATA-less;TAF1-depleted
YPR025C;CCL1;935;mRNA;chr16;614568;614579;C;614637;0_mis;21;79;144;200;151;68;48;170;19;TATA-containing;TAF1-enriched
YPR026W;ATH1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR028W;YOP1;924;mRNA;chr16;623446;623463;W;623420;2_mis;43;64;520;151;558;221;92;568;75;TATA-less;TAF1-enriched
YPR029C;APL4;938;mRNA;chr16;627025;627019;C;627060;2_mis;35;104;258;209;304;126;104;302;58;TATA-less;TAF1-enriched
YPR030W;CSR2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR031W;NTO1;923;mRNA;chr16;631439;631437;W;631415;2_mis;31;32;123;96;199;86;83;209;31;TATA-less;TAF1-enriched
YPR032W;SRO7;976;mRNA;chr16;634081;634047;W;634055;1_mis;24;22;78;82;75;47;30;70;26;TATA-less;TAF1-enriched
YPR033C;HTS1;920;mRNA;chr16;639042;639011;C;639079;1_mis;69;130;755;333;767;236;264;639;75;TATA-less;TAF1-enriched
YPR034W;ARP7;968;mRNA;chr16;639450;639392;W;639447;2_mis;48;110;316;222;423;153;124;355;58;TATA-less;TAF1-enriched
YPR035W;GLN1;906;mRNA;chr16;642041;642063;W;642003;0_mis;151;465;1791;129;2495;958;463;2419;191;TATA-containing;TAF1-depleted
YPR036W;VMA13;965;mRNA;chr16;643760;643775;W;643751;1_mis;43;77;402;337;326;122;75;331;80;TATA-less;TAF1-enriched
YPR036W-A;SPO24;917;mRNA;chr16;645835;645872;W;645798;0_mis;168;1051;3107;141;2242;1054;655;2861;146;TATA-containing;TAF1-depleted
YPR037C;ERV2;961;mRNA;chr16;647087;647115;C;647121;2_mis;29;62;134;153;129;94;125;153;38;TATA-less;TAF1-enriched
YPR040W;TIP41;916;mRNA;chr16;647256;647271;W;647220;1_mis;27;136;255;242;332;121;132;304;36;TATA-less;TAF1-enriched
YPR041W;TIF5;937;mRNA;chr16;648603;648591;W;648556;2_mis;57;133;622;127;599;278;154;632;90;TATA-less;TAF1-enriched
YPR042C;PUF2;921;mRNA;chr16;653820;653803;C;653859;1_mis;60;107;296;366;525;186;193;516;53;TATA-less;TAF1-enriched
YPR043W;RPL43A;941;mRNA;chr16;654124;654111;W;654092;1_mis;270;312;3123;2003;2945;731;700;2740;232;TATA-less;TAF1-enriched
YPR045C;THP3;944;mRNA;chr16;656625;656611;C;656660;1_mis;46;79;261;226;276;138;93;310;47;TATA-less;TAF1-enriched
YPR046W;MCM16;1043;mRNA;chr16;656840;656759;W;656843;1_mis;18;41;194;160;100;62;80;97;50;TATA-less;TAF1-depleted
YPR047W;MSF1;903;mRNA;chr16;657470;657451;W;657401;2_mis;17;34;55;28;64;37;20;58;50;TATA-less;TAF1-enriched
YPR048W;TAH18;926;mRNA;chr16;659116;659151;W;659090;1_mis;16;54;206;147;186;93;79;184;31;TATA-less;TAF1-enriched
YPR049C;ATG11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR051W;MAK3;927;mRNA;chr16;664896;664903;W;664871;1_mis;40;73;343;300;249;137;114;305;45;TATA-less;TAF1-enriched
YPR052C;NHP6A;928;mRNA;chr16;666037;666042;C;666068;2_mis;98;170;1401;464;1117;392;360;1167;138;TATA-less;TAF1-enriched
YPR055W;SEC8;971;mRNA;chr16;667630;667623;W;667606;1_mis;28;100;223;287;291;143;166;319;49;TATA-less;TAF1-enriched
YPR056W;TFB4;NA;mRNA;chr16;671055;671079;W;0;3_mis;13;32;111;112;225;111;55;230;64;TATA-less;TAF1-enriched
YPR057W;BRR1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR058W;YMC1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR060C;ARO7;956;mRNA;chr16;675680;675731;C;675701;2_mis;33;59;413;102;359;156;88;375;82;TATA-less;TAF1-depleted
YPR061C;JID1;957;mRNA;chr16;676939;676954;C;676966;1_mis;30;31;159;101;196;91;79;198;43;TATA-less;TAF1-enriched
YPR062W;FCY1;1007;mRNA;chr16;677170;677127;W;677149;2_mis;34;154;371;391;368;167;184;403;94;TATA-less;TAF1-enriched
YPR063C;YPR063C;938;mRNA;chr16;678389;678379;C;678408;2_mis;43;39;181;160;252;97;51;268;19;TATA-less;TAF1-enriched
YPR065W;ROX1;877;mRNA;chr16;679551;679591;W;679525;1_mis;63;107;725;108;391;173;98;470;73;TATA-less;TAF1-depleted
YPR066W;UBA3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR067W;ISA2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR068C;HOS1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR069C;SPE3;949;mRNA;chr16;685487;685491;C;685519;1_mis;35;101;377;239;460;203;100;441;68;TATA-less;TAF1-enriched
YPR070W;MED1;950;mRNA;chr16;685854;685800;W;685813;2_mis;29;44;146;84;185;84;49;126;73;TATA-less;TAF1-enriched
YPR071W;YPR071W;931;mRNA;chr16;688131;688143;W;688097;0_mis;21;15;120;83;146;80;80;134;50;TATA-containing;TAF1-enriched
YPR072W;NOT5;944;mRNA;chr16;689981;689991;W;689950;1_mis;47;59;238;195;266;111;56;335;55;TATA-less;TAF1-enriched
YPR073C;LTP1;964;mRNA;chr16;692502;692483;C;692510;2_mis;25;71;195;171;413;127;273;233;106;TATA-less;TAF1-enriched
YPR074C;TKL1;848;mRNA;chr16;695022;694946;C;695049;0_mis;320;365;2976;335;2795;973;759;2813;266;TATA-containing;TAF1-depleted
YPR075C;OPY2;944;mRNA;chr16;696893;696875;C;696928;2_mis;33;105;271;253;415;128;119;396;53;TATA-less;TAF1-enriched
YPR079W;MRL1;962;mRNA;chr16;698764;698775;W;698748;2_mis;26;54;200;88;198;75;69;246;28;TATA-less;TAF1-enriched
YPR080W;TEF1;897;mRNA;chr16;700498;700517;W;700466;1_mis;298;391;5661;382;3945;1139;564;4744;373;TATA-less;TAF1-depleted
YPR081C;GRS2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR082C;DIB1;966;mRNA;chr16;704648;704699;C;704692;1_mis;31;54;247;136;218;121;162;305;55;TATA-less;TAF1-enriched
YPR083W;MDM36;966;mRNA;chr16;704834;704791;W;704800;2_mis;24;96;170;118;133;74;139;149;45;TATA-less;TAF1-enriched
YPR084W;YPR084W;913;mRNA;chr16;706826;706855;W;706806;2_mis;18;33;150;92;179;85;115;184;41;TATA-less;TAF1-enriched
YPR085C;ASA1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR086W;SUA7;939;mRNA;chr16;710021;710047;W;710002;1_mis;19;78;258;268;232;80;93;217;41;TATA-less;TAF1-enriched
YPR088C;SRP54;951;mRNA;chr16;713084;713075;C;713107;2_mis;49;102;301;395;346;141;95;333;69;TATA-less;TAF1-enriched
YPR089W;YPR089W;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR091C;NVJ2;950;mRNA;chr16;718521;718515;C;718540;1_mis;26;137;201;224;440;142;176;276;435;TATA-less;TAF1-enriched
YPR093C;ASR1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR094W;RDS3;934;mRNA;chr16;720579;720575;W;720530;1_mis;20;7;124;194;187;97;64;211;27;TATA-less;TAF1-enriched
YPR095C;SYT1;1030;mRNA;chr16;724932;724987;C;724946;2_mis;10;54;127;84;90;59;65;92;32;TATA-less;TAF1-depleted
YPR097W;YPR097W;925;mRNA;chr16;725113;725151;W;725089;2_mis;39;77;290;191;338;106;112;291;22;TATA-less;TAF1-enriched
YPR098C;TMH18;932;mRNA;chr16;729562;729571;C;729607;1_mis;11;20;93;20;119;43;23;107;38;TATA-less;TAF1-enriched
YPR100W;MRPL51;942;mRNA;chr16;729746;729751;W;729719;1_mis;28;77;287;302;242;129;84;304;65;TATA-less;TAF1-enriched
YPR101W;SNT309;960;mRNA;chr16;730445;730463;W;730429;0_mis;41;70;276;165;299;114;81;284;78;TATA-containing;TAF1-enriched
YPR102C;RPL11A;957;mRNA;chr16;731813;731821;C;731814;2_mis;142;253;1921;373;1542;544;477;1973;173;TATA-less;TAF1-depleted
YPR103W;PRE2;973;mRNA;chr16;732284;732231;W;732260;1_mis;59;49;362;364;345;124;82;409;64;TATA-less;TAF1-enriched
YPR104C;FHL1;939;mRNA;chr16;736724;736715;C;736764;1_mis;59;77;437;233;261;93;110;283;55;TATA-less;TAF1-enriched
YPR105C;COG4;806;mRNA;chr16;739816;739739;C;739821;1_mis;15;50;126;80;134;68;56;152;21;TATA-less;TAF1-enriched
YPR106W;ISR1;969;mRNA;chr16;740006;740015;W;739980;1_mis;67;167;369;409;544;248;157;572;51;TATA-less;TAF1-enriched
YPR107C;YTH1;952;mRNA;chr16;742169;742179;C;742190;1_mis;29;81;205;109;213;103;38;207;38;TATA-less;TAF1-enriched
YPR108W;RPN7;944;mRNA;chr16;742350;742335;W;742324;2_mis;51;93;367;314;615;187;148;638;69;TATA-less;TAF1-enriched
YPR109W;GLD1;795;mRNA;chr16;744448;744479;W;744398;0_mis;33;19;95;120;195;55;37;187;23;TATA-containing;TAF1-enriched
YPR110C;RPC40;965;mRNA;chr16;746866;746875;C;746882;2_mis;58;65;360;300;450;206;118;631;81;TATA-less;TAF1-enriched
YPR111W;DBF20;906;mRNA;chr16;747239;747279;W;747186;2_mis;13;89;49;216;185;103;60;214;33;TATA-less;TAF1-enriched
YPR112C;MRD1;922;mRNA;chr16;751987;751971;C;752043;1_mis;39;70;305;396;358;123;123;492;67;TATA-less;TAF1-enriched
YPR113W;PIS1;917;mRNA;chr16;752191;752223;W;752155;0_mis;67;70;719;190;942;326;209;926;94;TATA-containing;TAF1-depleted
YPR114W;YPR114W;929;mRNA;chr16;753167;752983;W;753155;2_mis;26;90;297;199;280;99;86;288;115;TATA-less;TAF1-enriched
YPR115W;RGC1;926;mRNA;chr16;754632;754671;W;754610;1_mis;41;104;244;79;344;117;148;244;116;TATA-less;TAF1-enriched
YPR116W;RRG8;915;mRNA;chr16;758567;758623;W;758548;1_mis;17;155;138;80;213;102;204;246;67;TATA-less;TAF1-enriched
YPR118W;MRI1;944;mRNA;chr16;767715;767695;W;767691;1_mis;16;35;181;95;228;86;97;217;43;TATA-less;TAF1-enriched
YPR120C;CLB5;962;mRNA;chr16;775299;775307;C;775332;2_mis;20;47;145;34;207;72;50;170;41;TATA-less;TAF1-enriched
YPR122W;AXL1;897;mRNA;chr16;781916;781983;W;781904;2_mis;38;108;267;88;353;141;76;346;30;TATA-less;TAF1-depleted
YPR124W;CTR1;915;mRNA;chr16;785985;786023;W;785957;1_mis;36;258;933;214;431;177;501;772;68;TATA-less;TAF1-enriched
YPR125W;YLH47;937;mRNA;chr16;787817;787847;W;787788;2_mis;23;63;205;88;443;164;196;467;65;TATA-less;TAF1-depleted
YPR127W;YPR127W;891;mRNA;chr16;789933;789903;W;789935;0_mis;17;24;107;33;91;35;50;78;28;TATA-containing;TAF1-depleted
YPR128C;ANT1;941;mRNA;chr16;792266;792315;C;792302;1_mis;18;68;84;165;121;36;59;116;32;TATA-less;TAF1-enriched
YPR129W;SCD6;971;mRNA;chr16;792645;792647;W;792627;2_mis;49;107;240;294;318;101;131;275;35;TATA-less;TAF1-enriched
YPR131C;NAT3;958;mRNA;chr16;794540;794539;C;794574;0_mis;16;82;149;190;172;65;41;209;38;TATA-containing;TAF1-enriched
YPR132W;RPS23B;933;mRNA;chr16;794928;794919;W;794880;2_mis;188;223;2090;1548;1871;732;416;2575;192;TATA-less;TAF1-enriched
YPR133C;SPN1;1025;mRNA;chr16;797264;797291;C;797254;0_mis;29;113;292;151;254;125;100;279;57;TATA-containing;TAF1-enriched
YPR133W-A;TOM5;961;mRNA;chr16;797491;797478;W;797491;2_mis;84;194;931;614;975;307;258;920;85;TATA-less;TAF1-depleted
YPR134W;MSS18;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR135W;CTF4;1005;mRNA;chr16;799194;799167;W;799212;1_mis;26;28;126;86;114;48;34;115;43;TATA-less;TAF1-enriched
YPR137W;RRP9;923;mRNA;chr16;802244;802271;W;802206;1_mis;60;43;336;124;407;145;73;466;77;TATA-less;TAF1-depleted
YPR138C;MEP3;907;mRNA;chr16;812705;812699;C;812770;0_mis;84;113;885;143;971;410;277;947;109;TATA-containing;TAF1-depleted
YPR139C;LOA1;933;mRNA;chr16;814151;814123;C;814177;2_mis;31;54;150;156;181;97;84;205;29;TATA-less;TAF1-enriched
YPR140W;TAZ1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR141C;KAR3;1010;mRNA;chr16;818039;818075;C;818065;0_mis;10;32;93;57;60;33;19;71;15;TATA-containing;TAF1-enriched
YPR143W;RRP15;942;mRNA;chr16;818268;818279;W;818245;1_mis;40;85;486;312;340;146;99;438;51;TATA-less;TAF1-enriched
YPR144C;NOC4;937;mRNA;chr16;821494;821459;C;821515;2_mis;27;64;305;208;320;127;77;390;50;TATA-less;TAF1-enriched
YPR145C-A;YPR145C-A;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR145W;ASN1;906;mRNA;chr16;822504;822559;W;822478;1_mis;159;316;1650;232;2764;872;571;2166;119;TATA-less;TAF1-depleted
YPR147C;YPR147C;955;mRNA;chr16;826624;826635;C;826644;2_mis;18;119;105;213;164;79;89;163;98;TATA-less;TAF1-enriched
YPR148C;YPR148C;973;mRNA;chr16;828210;828211;C;828220;2_mis;24;63;155;82;230;80;71;256;37;TATA-less;TAF1-enriched
YPR149W;NCE102;879;mRNA;chr16;829653;829719;W;829639;0_mis;78;85;855;18;704;202;76;591;71;TATA-containing;TAF1-depleted
YPR151C;SUE1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR152C;URN1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
YPR153W;MAY24;957;mRNA;chr16;833623;833639;W;833596;1_mis;46;49;179;188;192;75;77;203;44;TATA-less;TAF1-enriched
YPR154W;PIN3;921;mRNA;chr16;834523;834511;W;834463;1_mis;32;121;172;105;285;125;109;257;52;TATA-less;TAF1-depleted
YPR155C;NCA2;960;mRNA;chr16;837507;837483;C;837513;2_mis;13;23;130;52;263;109;97;222;53;TATA-less;TAF1-enriched
YPR156C;TPO3;872;mRNA;chr16;840160;840083;C;840193;0_mis;70;85;498;129;669;284;181;712;73;TATA-containing;TAF1-depleted
YPR158W;CUR1;956;mRNA;chr16;843196;843175;W;843157;1_mis;44;88;510;345;225;120;91;248;25;TATA-less;TAF1-enriched
